tract,var,value
42101000101,w_tract,3.01119643303631
42101000102,w_tract,0.956912007207224
42101000200,w_tract,3.33969210007726
42101000300,w_tract,3.4542168721887
42101000401,w_tract,2.77088395678319
42101000403,w_tract,3.78163404339427
42101000404,w_tract,3.84366874765238
42101000500,w_tract,3.84275688927742
42101000600,w_tract,3.17679185843109
42101000701,w_tract,2.82165718060916
42101000702,w_tract,0.705095113166106
42101000801,w_tract,-0.77517477255085
42101000803,w_tract,0.667369202563254
42101000805,w_tract,1.57076137854603
42101000806,w_tract,2.30128601256174
42101000901,w_tract,1.23768400335059
42101000902,w_tract,2.28152683388789
42101001001,w_tract,1.9563016856456
42101001002,w_tract,2.02722608792469
42101001101,w_tract,-0.0343636306731786
42101001102,w_tract,1.88133885321387
42101001201,w_tract,0.208210900057325
42101001203,w_tract,0.210680631346545
42101001204,w_tract,1.37692698671123
42101001301,w_tract,-1.84785105117129
42101001302,w_tract,0.722153942878997
42101001400,w_tract,0.471524298919516
42101001500,w_tract,0.292539496104418
42101001600,w_tract,0.926372303798493
42101001700,w_tract,-0.118760211705675
42101001800,w_tract,0.384546219989078
42101001900,w_tract,0.650718287383884
42101002000,w_tract,-0.546408702309363
42101002100,w_tract,0.0929354036766281
42101002200,w_tract,-0.415214520948332
42101002300,w_tract,-0.152629886296591
42101002400,w_tract,1.45568992632111
42101002500,w_tract,-0.0956884829822175
42101002701,w_tract,-1.25345727514671
42101002702,w_tract,0.192692476606049
42101002801,w_tract,-0.691054574107895
42101002802,w_tract,0.46124831330729
42101002900,w_tract,0.954497193616347
42101003001,w_tract,0.393341607870986
42101003002,w_tract,-1.31939546075092
42101003100,w_tract,-0.904349321055682
42101003200,w_tract,-0.358429239350479
42101003300,w_tract,0.953822409699897
42101003600,w_tract,0.0920547176613392
42101003701,w_tract,-0.677760178911967
42101003702,w_tract,0.309739231592923
42101003800,w_tract,1.37259256244212
42101003901,w_tract,1.18717271392074
42101003902,w_tract,1.01560290085424
42101004001,w_tract,0.734254950863822
42101004002,w_tract,1.18571097732572
42101004101,w_tract,0.569725712380092
42101004103,w_tract,-0.61837573613419
42101004104,w_tract,-0.420387960155898
42101004201,w_tract,-0.540764880645273
42101004202,w_tract,1.31322114728371
42101005400,w_tract,-2.64559606356958
42101005500,w_tract,-0.138061905642226
42101005600,w_tract,0.27034938362397
42101006000,w_tract,0.323692546816357
42101006100,w_tract,-0.520470397507885
42101006200,w_tract,-0.0135376310946387
42101006300,w_tract,0.198208582836718
42101006400,w_tract,-0.446803699442267
42101006500,w_tract,-0.350130601379152
42101006600,w_tract,0.0479188679541457
42101006700,w_tract,-0.415460961300262
42101007000,w_tract,-0.665769430392709
42101007101,w_tract,0.0203981354791383
42101007102,w_tract,-0.609607474887815
42101007200,w_tract,0.0150158491573811
42101007300,w_tract,-0.896221804351354
