tract,var,value
42101000101,w_tract,2.77402482804743
42101000102,w_tract,0.985585443786023
42101000200,w_tract,3.09715214078958
42101000300,w_tract,3.29357905321402
42101000401,w_tract,2.34534459965889
42101000403,w_tract,3.60430364521004
42101000404,w_tract,3.63442667769666
42101000500,w_tract,3.68755080978315
42101000600,w_tract,2.89201756201785
42101000701,w_tract,2.59237037920335
42101000702,w_tract,0.838900008270858
42101000801,w_tract,0.55415491614156
42101000803,w_tract,0.763220194380937
42101000805,w_tract,1.34203190379113
42101000806,w_tract,2.08090959233799
42101000901,w_tract,1.09973161380516
42101000902,w_tract,1.9743208395113
42101001001,w_tract,1.70235009503879
42101001002,w_tract,1.77451513438506
42101001101,w_tract,0.548830535222039
42101001102,w_tract,1.67926107194997
42101001201,w_tract,0.617392462147523
42101001203,w_tract,0.61168080918613
42101001204,w_tract,1.21554994295484
42101001301,w_tract,0.296172138519657
42101001302,w_tract,0.829422921964694
42101001400,w_tract,0.772119520894836
42101001500,w_tract,0.671859912526375
42101001600,w_tract,0.92018491758577
42101001700,w_tract,0.61422828235219
42101001800,w_tract,0.730055477089601
42101001900,w_tract,0.765598421978138
42101002000,w_tract,0.532022805743373
42101002100,w_tract,0.605558581703778
42101002200,w_tract,0.383334769346229
42101002300,w_tract,0.534319291526795
42101002400,w_tract,1.19926734847036
42101002500,w_tract,0.508151383351663
42101002701,w_tract,0.415769741983283
42101002702,w_tract,0.619994151856942
42101002801,w_tract,0.418685951598934
42101002802,w_tract,0.67280809324901
42101002900,w_tract,0.950619920408437
42101003001,w_tract,0.803529734019969
42101003002,w_tract,0.289520995655193
42101003100,w_tract,0.324232605689729
42101003200,w_tract,0.50897150016571
42101003300,w_tract,0.976093321771637
42101003600,w_tract,0.660111928302228
42101003701,w_tract,0.359582758043326
42101003702,w_tract,0.840451464723287
42101003800,w_tract,1.23591456798983
42101003901,w_tract,1.13489740896507
42101003902,w_tract,0.997299982949191
42101004001,w_tract,0.843354411328062
42101004002,w_tract,1.06316025221004
42101004101,w_tract,0.808958491895498
42101004103,w_tract,0.659254527649799
42101004104,w_tract,0.661099083053089
42101004201,w_tract,0.50459675671572
42101004202,w_tract,1.19992552510985
42101005400,w_tract,0.217464326644413
42101005500,w_tract,0.664124418401919
42101005600,w_tract,0.875650810343647
42101006000,w_tract,0.71447669309681
42101006100,w_tract,0.609647674702511
42101006200,w_tract,0.643916205253181
42101006300,w_tract,0.737909883461271
42101006400,w_tract,0.535702972992782
