tract,var,value
42101000101,w_tract,2.8433254984662
42101000102,w_tract,1.03134222705551
42101000200,w_tract,3.16879977693107
42101000300,w_tract,3.35926711160829
42101000401,w_tract,2.39610857131543
42101000403,w_tract,3.67868104737321
42101000404,w_tract,3.69940146598231
42101000500,w_tract,3.7583284633531
42101000600,w_tract,2.935681860001
42101000701,w_tract,2.63878015285886
42101000702,w_tract,0.869907714574759
42101000801,w_tract,0.581582635024113
42101000803,w_tract,0.802797959663145
42101000805,w_tract,1.38047679782502
42101000806,w_tract,2.12940696637207
42101000901,w_tract,1.13877260118175
42101000902,w_tract,2.01915510011196
42101001001,w_tract,1.74566535749335
42101001002,w_tract,1.82632243780581
42101001101,w_tract,0.587780063709781
42101001102,w_tract,1.72443310097925
42101001201,w_tract,0.655343340409035
42101001203,w_tract,0.644409556389308
42101001204,w_tract,1.25651456807385
42101001301,w_tract,0.311831971931951
42101001302,w_tract,0.863466488253842
42101001400,w_tract,0.812761885568823
42101001500,w_tract,0.707286429333753
42101001600,w_tract,0.953149983345084
42101001700,w_tract,0.652039436501364
42101001800,w_tract,0.763566488883159
42101001900,w_tract,0.804455976210423
42101002000,w_tract,0.574243390797903
42101002100,w_tract,0.642081531959796
42101002200,w_tract,0.422694832972692
42101002300,w_tract,0.57471496508619
42101002400,w_tract,1.23673529132903
42101002500,w_tract,0.555883140567412
42101002701,w_tract,0.453935230198276
42101002702,w_tract,0.663123739337484
42101002801,w_tract,0.457643139785363
42101002802,w_tract,0.716471244745954
42101002900,w_tract,0.99421851833575
42101003001,w_tract,0.847374120277369
42101003002,w_tract,0.322247282182917
42101003100,w_tract,0.373837514443248
42101003200,w_tract,0.557028771172568
42101003300,w_tract,1.01525637105775
42101003600,w_tract,0.703614416886339
42101003701,w_tract,0.395930389158682
42101003702,w_tract,0.882228363255902
42101003800,w_tract,1.2979136717894
42101003901,w_tract,1.17937464810784
42101003902,w_tract,1.04966346838013
42101004001,w_tract,0.891913986769545
42101004002,w_tract,1.11143079160265
42101004101,w_tract,0.858820373920551
42101004103,w_tract,0.699633879363289
42101004104,w_tract,0.695052034089059
42101004201,w_tract,0.553857367432041
42101004202,w_tract,1.25466096737906
42101005500,w_tract,0.713189385625294
42101005600,w_tract,0.942080587437178
42101006000,w_tract,0.770882993188724
42101006100,w_tract,0.650855227328141
42101006200,w_tract,0.697829330502094
42101006300,w_tract,0.77642399302514
42101006400,w_tract,0.572243578881409
42101006500,w_tract,0.591158299319515
42101006600,w_tract,0.745256524875854
42101006700,w_tract,0.53618147290447
42101007000,w_tract,0.463698631503582
42101007101,w_tract,0.711688463985364
42101007102,w_tract,0.446795495030476
42101007200,w_tract,0.748003968766898
42101007300,w_tract,0.510712470833934
42101007400,w_tract,0.634002469562091
42101007700,w_tract,0.847962985794809
42101007800,w_tract,0.705332872340548
42101007900,w_tract,0.453407529860789
42101008000,w_tract,0.752828847665798
42101008101,w_tract,0.469510782655789
42101008102,w_tract,0.455102289967372
42101008200,w_tract,0.476433534779288
42101008301,w_tract,0.658755470959167
42101008302,w_tract,0.626019537711093
42101008400,w_tract,0.781687998075011
42101008500,w_tract,0.765371022476312
42101008601,w_tract,0.369379723044867
42101008602,w_tract,0.682160658084371
